//直播列表个人终极修正版


央视直播,#genre#
音乐汇134,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1f3c3ede31854e75b13a93300afffb17/1200.m3u8
音乐汇133,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/61606005356743b99b65c71a743f71e8/1200.m3u8
音乐汇132,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/5fac7a2388dd48fbba76a8a1de107e1b/1200.m3u8
音乐汇131,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/7ed3010a1c744e2695a466205b98d01d/1200.m3u8
音乐汇130,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/e54a37623d314fa0af1f30afa113656d/1200.m3u8
音乐汇129,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/e8766d37b0874ad682b8c2205825f6b8/1200.m3u8
音乐汇128,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/befd1f383201492594a5b54533ed64b4/1200.m3u8
音乐汇127,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/69b5bcdfbde1441baa77e7fbca20a9e6/1200.m3u8
音乐汇126,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/846e61bd01754962946097c95e515fe2/1200.m3u8
音乐汇125,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/e2b70219a2fe4482b8ff1d97af41e412/1200.m3u8
音乐汇124,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/bfa20b29324d4d2c8a4d18c4b81f7090/1200.m3u8
音乐汇123,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/e04b24cc88764f269742f7fc3b3a2c4a/1200.m3u8
音乐汇122,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/f3a0b643e5e14e1fb96f635627158815/1200.m3u8
音乐汇121,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/a49ac539e9c944cb9c7930357dded317/1200.m3u8
音乐汇120,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/837cc7981e244e7da074fbca66c981b0/1200.m3u8
音乐汇119,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/403d9931681b45fb88b8eb30f153a5aa/1200.m3u8
音乐汇118,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/eaaa1928acfb4a9e82585b85ff15a5ac/1200.m3u8
音乐汇117,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/371daa75989c4a4183679a4297ae8d33/1200.m3u8
音乐汇116,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/6aa89ac5961244ed8339c800fbf1e923/1200.m3u8
音乐汇115,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/f04e12a3371344bba87c8ea3006c7e80/1200.m3u8
音乐汇114,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/ac545c6563884d1f9f64587446ab99f7/1200.m3u8
音乐汇113,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/8090e966fa3e41adb6116748acea0050/1200.m3u8
音乐汇112,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/17773913881c44e4a7d81d9d4ac0bfa0/1200.m3u8
音乐汇111,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/baa654c5e40b4dadbe62ae7b6418e2e2/1200.m3u8
音乐汇110,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/03d1642207034f768a3198a057948995/1200.m3u8
音乐汇109,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/58232f3269ea4934a2aa35dd70d58d0d/1200.m3u8
音乐汇108,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/04235ced89534a799b139432e865e3b6/1200.m3u8
音乐汇107,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3b59311eeaa94759bbccd5b0f8a65339/1200.m3u8
音乐汇106,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/928c217b354c43d1ae1c030bce1d0d30/1200.m3u8
音乐汇105,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/60adaf1b62d04711ac943fee00aa76ce/1200.m3u8
音乐汇104,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/bf4e5df0c27e45c3a2750ed304bf8a5c/1200.m3u8
音乐汇103,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/f19bef600eb148b0b61314a1b406c2e4/1200.m3u8
音乐汇102,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/46982849769d4616aa4079fc59b389ad/1200.m3u8
音乐汇101,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/dd2859bdeefe49bda33ca981b7f34f46/1200.m3u8
音乐汇100,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/63eb916d658547938a9dbe6f8bff2549/1200.m3u8
音乐汇099,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/4462505104244ce9bacd4820959f9dd9/1200.m3u8
音乐汇098,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/0761eb4aef614ef4bad98233f9d6b654/1200.m3u8
音乐汇097,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/b83fd669905349d5b2ae4a98a70a9332/1200.m3u8
音乐汇096,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3f346acabacb4583b6a1d07ea5dd54e4/1200.m3u8
音乐汇095,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/73fd21c5b9e742ad8c4f7e3430626b87/1200.m3u8
音乐汇094,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/9047b330bfac47eabbf85ac8ba24e02f/1200.m3u8
音乐汇093,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/589fd26d4cf9437184e40b7f005f903e/1200.m3u8
音乐汇092,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/007f8ea35d844bf0a30a05b81942a30c/1200.m3u8
音乐汇091,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/8684e9d434564046a9559dfb267b2704/1200.m3u8
音乐汇090,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/547d93cf4b0a4b619313d9f4c2358ff5/1200.m3u8
音乐汇089,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/6e034c4b92da44efb9988299b8521c90/1200.m3u8
音乐汇088,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/4eff420ad06b437fbce2801748fa53ca/1200.m3u8
音乐汇087,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/6e16c375e3e044e38f9be132c0aa99bc/1200.m3u8
音乐汇086,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3c02c65dfff3431a9e081f61514430b4/1200.m3u8
音乐汇085,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/9cb49a14d39d4a3a8c9ce471314a7784/1200.m3u8
音乐汇084,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/a269e4dd41dd4c359632a1cf5995461e/1200.m3u8
音乐汇083,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d7923a6a5d4146f1885a13f69a8427b4/1200.m3u8
音乐汇082,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/5d9b9251ec894bb29d271cc7bf896318/1200.m3u8
音乐汇081,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/fd5c3dea31664740876d0003b4d44336/1200.m3u8
音乐汇080,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/b56f0d127b824a058518a1534667a458/1200.m3u8
音乐汇079,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/7414122ae2e144598a52d98256aca2c7/1200.m3u8
音乐汇078,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/ce90992ac8b84c7eb7573163c633e921/1200.m3u8
音乐汇077,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/5f7cf934073043738e0e089c3ea021bc/1200.m3u8
音乐汇076,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/9786d63127ec4229bfcabe3548c8121e/1200.m3u8
音乐汇075,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/0db8192da7234eae96e6bd38c8108836/1200.m3u8
音乐汇074,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/60a00dbae61e4676aa604b5fc19a9bb8/1200.m3u8
音乐汇073,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/dc44bce113f44991b135702b5e3dd8a2/1200.m3u8
音乐汇072,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/8d91615d1467420ca0153e3e418be609/1200.m3u8
音乐汇071,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/6cfb8d8a56e44cd2aac1994408a932d6/1200.m3u8
音乐汇070,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1cec1a0494b24a82a4e7dcff710525b2/1200.m3u8
音乐汇069,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/b5853ad78451493ba724ecc32e64c18c/1200.m3u8
音乐汇068,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/2dc4d8b1d1dd4101ae5f09758d464095/1200.m3u8
音乐汇067,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/ea07e494b3eb43d68efce5195852cf58/1200.m3u8
音乐汇066,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/fe312d0094fb40b18016d25913832ac9/1200.m3u8
音乐汇065,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/783dc89f9d5b455eb590a2739896ad30/1200.m3u8
音乐汇064,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/b8a057ae50d3485ba7bdb5c7554e9836/1200.m3u8
音乐汇063,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/4c6b5020f7644fc5a7b5142fdc253387/1200.m3u8
音乐汇062,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/4e63f9384ae3470c94b1fa5987d79b37/1200.m3u8
音乐汇061,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/abfd56ccb95e468d9b20de71dc90fb35/1200.m3u8
音乐汇060,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/2e6ae4b4c5b244c981a5417cffd12eaf/1200.m3u8
音乐汇059,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/0b11868349304eb39c88ebf2e5b3f9e8/1200.m3u8
音乐汇058,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3dc365ca3eb546fa8c8b81c174089c7f/1200.m3u8
音乐汇057,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/bd99cbaf89b5452ab024b8b734060f5a/1200.m3u8
音乐汇056,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/90927414e5144180bc2c0efbf2b20b77/1200.m3u8
音乐汇055,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/74c80387c47b4b4c89e0491a9fb64f58/1200.m3u8
音乐汇054,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/4eb2cc127eec4a9992783c96af99cef4/1200.m3u8
音乐汇053,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/6a231c5cac2d4609986954489f5d4b91/1200.m3u8
音乐汇052,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1181517219214cc0835a50ccd206ddb3/1200.m3u8
音乐汇051,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3a00d136214f4c8798bfd00df0c61658/1200.m3u8
音乐汇050,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/2b20fe9ee638419bbb1bd3b45a8e98aa/1200.m3u8
音乐汇049,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/e2b842084c4849d4a8ba9d535184b308/1200.m3u8
音乐汇048,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d836266c771a4027ae35b04a0790608e/1200.m3u8
音乐汇047,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/a93834e12eb54871b2589ee9f29abfd8/1200.m3u8
音乐汇046,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/2823ca208b3241a997f77b3c4d913708/1200.m3u8
音乐汇045,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/6cd81152c58c4344bf748c4417c0ba44/1200.m3u8
音乐汇044,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/c43bb8ca7bb74ce796fb4961c5afe416/1200.m3u8
音乐汇043,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/28d6310749ec4d49b841e67c5d701a29/1200.m3u8
音乐汇042,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/739e7fd678884e5d980eb82a0ff47cbe/1200.m3u8
音乐汇041,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3be1edb919a843d18207336091385ecc/1200.m3u8
音乐汇040,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/e5b4aa04b89343fe95d35babd7eeb81d/1200.m3u8
音乐汇039,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/dd9b4e9d2d5d446d9b3621f22a04c948/1200.m3u8
音乐汇038,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/301e0ad7b92d424ab289597bbd1a0799/1200.m3u8
音乐汇037,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/006aea721daa403ca955e74fcc8002cb/1200.m3u8
音乐汇036,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/5ff5f546db8c4f5690588b2638b7fbbd/1200.m3u8
音乐汇035,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1119eb2c671f4950bc5e7ff6f79b8501/1200.m3u8
音乐汇034,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/e683878b1a4045c6b3ba3cfc47bc0b95/1200.m3u8
音乐汇033,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/8db1d3dd148b4d1b99796ad42c8eb96b/1200.m3u8
音乐汇032,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/f9b5f19aeab046ecbb2e6d96e2ae1ee7/1200.m3u8
音乐汇031,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/5e5a238c3f7748aa8e36568e564ed90e/1200.m3u8
音乐汇030,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1579098246084038ab518044acb92174/1200.m3u8
音乐汇029,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/8e36ba94f696472b9dfe9bb2b86bab41/1200.m3u8
音乐汇028,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/8344540b693042afa9ff096402e82b3f/1200.m3u8
音乐汇027,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d07836056c5446878d5713c3a0230873/1200.m3u8
音乐汇026,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/cdb3abf7d29e4d878d05d5966121728a/1200.m3u8
音乐汇025,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1e7d79d1e189413f9a04d80309388337/1200.m3u8
音乐汇024,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d81fa774bbf94ebe9c840422dc91b120/1200.m3u8
音乐汇023,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/6400918c8ea54de988a76f637e96edba/1200.m3u8
音乐汇022,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/9af750a7d1c94835b482a73b8e3929bf/1200.m3u8
音乐汇021,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/44feb573b5b84d99881358a8b0ee9b07/1200.m3u8
音乐汇020,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/503b33f1c69849cd8ed791f75e78c4ef/1200.m3u8
音乐汇019,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/c2b2198b7c0b47e180df400bdf57b062/1200.m3u8
音乐汇018,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/fade34db10d34eed90eb7838f33b6205/1200.m3u8
音乐汇017,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/c361b2c087aa44e4bab8782ac242a739/1200.m3u8
音乐汇016,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/cb361de7296f4ef69573db8197e8cf0d/1200.m3u8
音乐汇015,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/da11ba6e6f8d479493dae601b5876eab/1200.m3u8
音乐汇014,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/a6d7326161724a579d41a218a37d5656/1200.m3u8
音乐汇013,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/96355f11ff6c412d94562d48cdcdb475/1200.m3u8
音乐汇012,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/4efa6b829a7245fcb19b7fb0c1fbac0a/1200.m3u8
音乐汇011,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/0791fc185f4b48d09751c8ad86f22287/1200.m3u8
音乐汇010,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/b0d47627062e40999dbd536c5f1f5129/1200.m3u8
音乐汇009,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/195abe2f7b0447008aab885a44862ab0/1200.m3u8
音乐汇008,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/aceb7b7ae40841ceae559c929f924edc/1200.m3u8
音乐汇007,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/531c75e9cce84ae89a843e90ca5c27ad/1200.m3u8
音乐汇006,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/6317de575bb44dd28b91124e6ffbe3bd/1200.m3u8
音乐汇005,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/ca8552d0bc6041d1a3c74d72330f78c3/1200.m3u8
音乐汇004,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/75b0f08f9708483b87d5ff0a81d099e8/1200.m3u8
音乐汇003,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/5f56c2ef0d1b4b90aa1b32b961771ece/1200.m3u8
音乐汇002,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/59a2a9c1ec24426480c107383e25480d/1200.m3u8
音乐汇001,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/b2cf010635784dd1ba64d59031b7c350/1200.m3u8
